,user_id,recipe_id,date,rating
1023176,65,436,2009-01-04,5
1023177,1993,436,2009-01-18,5
1023178,3030,436,2009-02-06,4
1023180,443,436,2009-05-19,5
1023181,1661,436,2009-06-18,5
1023182,3825,436,2009-08-20,5
1023186,2621,436,2010-05-07,5
1023187,2451,436,2010-05-10,0
1023189,1985,436,2011-07-06,5
1023190,213,436,2012-02-05,5
1023191,3826,436,2012-05-01,5
1023195,3687,436,2014-01-19,4
1023196,785,436,2014-09-05,2
1025065,22,437,2005-11-05,5
1025066,579,437,2005-11-14,5
1025067,662,437,2006-01-23,5
1025069,1388,437,2006-02-02,5
1025070,1019,437,2006-03-26,5
1025071,1517,437,2006-04-15,5
1025072,1612,437,2006-04-19,5
1025073,1493,437,2006-05-23,4
1025074,904,437,2006-05-30,5
1025075,159,437,2006-06-07,5
1025076,1821,437,2006-06-13,5
1025077,1824,437,2006-06-16,5
1025078,1161,437,2006-06-19,4
1025079,1695,437,2006-07-07,5
1025080,3783,437,2006-08-28,5
1025111,1857,437,2006-11-16,5
1025112,326,437,2006-12-14,5
1025113,201,437,2007-02-07,5
1025114,674,437,2007-02-13,4
1025115,2446,437,2007-05-29,5
1025117,447,437,2007-06-10,5
1025120,3827,437,2007-07-09,5
1025121,3652,437,2007-07-12,5
1025122,419,437,2007-07-17,5
1025123,172,437,2007-07-23,3
1025125,3567,437,2007-08-01,5
1025126,1822,437,2007-08-07,5
1025129,794,437,2007-08-31,5
1025130,2604,437,2007-09-07,5
1025131,1605,437,2007-09-12,4
1025132,176,437,2007-10-15,5
1025134,2646,437,2008-02-07,4
1025135,2292,437,2008-02-08,5
1025136,656,437,2008-04-10,5
1025137,3503,437,2008-04-13,5
1025138,983,437,2008-04-20,4
1025139,2296,437,2008-05-11,5
1025140,1227,437,2008-06-09,5
1025141,3828,437,2008-06-11,5
1025142,1121,437,2008-06-18,5
1025143,459,437,2008-06-18,5
1025144,863,437,2008-06-18,5
1025145,2655,437,2008-06-20,5
1025146,2562,437,2008-07-06,5
1025147,475,437,2008-07-08,5
1025150,2287,437,2008-08-28,5
1025152,2282,437,2008-11-23,4
1025153,129,437,2009-01-06,5
1025154,1994,437,2009-01-11,5
1025155,231,437,2009-02-10,5
1025159,3546,437,2009-03-27,4
1025160,767,437,2009-06-30,3
1025161,238,437,2009-07-15,3
1025162,200,437,2009-07-15,5
1025164,438,437,2009-10-09,3
1025165,3678,437,2010-01-07,5
1025166,3576,437,2010-03-18,5
1025167,101,437,2010-04-04,5
1025170,754,437,2010-04-23,5
1025171,127,437,2010-05-31,5
1025172,585,437,2010-06-21,4
1025174,3010,437,2010-07-28,3
1025178,2432,437,2011-01-25,4
1025180,3394,437,2011-02-10,5
1025181,2664,437,2011-02-23,5
1025183,1648,437,2013-09-30,3
1025184,20,437,2013-10-26,5
1025185,1505,437,2011-05-31,4
1025187,1800,437,2011-08-15,5
1025188,77,437,2011-09-09,5
1025189,3829,437,2011-09-21,5
1025190,2254,437,2012-05-06,5
1025192,82,437,2012-07-24,5
1025195,1113,437,2013-07-02,5
1025196,35,437,2013-07-03,5
1025197,253,437,2013-07-10,5
1025199,23,437,2013-08-07,4
1025203,380,437,2014-02-11,4
1025207,353,437,2014-06-02,4
1025209,413,437,2015-06-07,5
1025210,950,437,2015-08-10,1
1025211,2672,437,2015-09-06,5
1025214,601,437,2016-12-31,5
1027131,2188,438,2004-06-19,5
1027133,358,438,2004-06-20,5
1027135,1041,438,2005-01-11,5
1027138,861,438,2005-03-28,5
1027139,39,438,2005-06-06,5
1027140,3538,438,2005-07-18,5
1027143,1839,438,2005-09-13,5
1027237,2745,438,2005-11-06,5
1027240,1249,438,2005-11-25,5
1027241,587,438,2005-12-07,5
1027242,1491,438,2006-08-31,5
1027244,576,438,2007-05-22,4
1027246,1386,438,2007-12-11,4
1027247,1628,438,2008-02-23,5
1027248,615,438,2008-05-14,5
1027249,148,438,2008-08-21,5
1027250,489,438,2009-01-12,5
1027253,2255,438,2011-07-27,5
1029500,214,439,2005-01-29,5
1029503,2124,439,2005-04-28,5
1029505,2412,439,2005-12-02,5
1029507,3830,439,2006-02-12,5
1029509,1387,439,2006-02-27,5
1029510,2316,439,2006-03-04,5
1029723,3295,439,2006-06-29,5
1029724,703,439,2006-07-28,5
1029727,3361,439,2006-10-16,5
1029728,2446,439,2006-11-14,5
1029729,35,439,2006-12-02,5
1029730,1631,439,2006-12-17,5
1029735,886,439,2007-06-27,5
1029736,2043,439,2007-07-23,5
1029737,1857,439,2008-04-28,5
1029738,1968,439,2008-05-20,5
1029739,32,439,2008-06-10,5
1029740,83,439,2008-06-22,5
1029742,196,439,2008-09-24,4
1029746,3474,439,2009-04-08,5
1029748,215,439,2009-08-27,5
1029749,2874,439,2009-08-28,5
1029750,481,439,2010-05-02,5
1029751,1094,439,2010-05-11,5
1029752,3435,439,2010-05-19,5
1029755,1755,439,2011-09-26,5
1029760,221,439,2013-01-28,5
1030357,1737,440,2007-03-03,5
1030479,310,440,2003-02-13,5
1030480,1148,440,2004-12-04,5
1030481,3538,440,2005-12-04,5
1030482,9,440,2005-12-15,5
1030484,34,440,2006-02-19,5
1030485,2537,440,2006-12-18,5
1030487,2918,440,2006-12-26,5
1030563,511,440,2007-04-16,5
1030567,2863,440,2007-12-17,5
1030578,3496,440,2008-12-21,5
1030579,3253,440,2008-12-24,5
1030581,2616,440,2009-12-13,5
1030584,2347,440,2009-12-21,5
1030588,1163,440,2011-12-24,5
1030589,1455,440,2012-01-03,5
1030590,894,440,2014-07-04,5
1031387,2728,422,2005-03-12,5
1031388,1068,422,2005-05-02,5
1031389,2067,422,2005-10-12,5
1031390,662,422,2005-10-15,5
1031391,907,422,2005-10-15,5
1031392,3138,422,2005-10-17,5
1031393,3261,422,2005-10-17,4
1031394,1951,422,2005-10-19,5
1031395,725,422,2005-10-20,5
1031396,3816,422,2005-10-24,4
1031397,1779,422,2005-10-26,5
1031398,1255,422,2006-01-13,5
1031399,1400,422,2006-01-13,5
1031401,1874,422,2006-06-22,5
1031402,876,422,2006-06-22,5
1031403,2421,422,2006-06-24,5
1031404,3176,422,2006-06-25,5
1031405,3308,422,2006-06-25,4
1031406,1834,422,2006-06-26,5
1031504,1731,422,2006-06-27,5
1031505,3831,422,2006-06-28,5
1031506,1589,422,2006-06-29,5
1031507,877,422,2006-07-01,5
1031508,586,422,2006-07-01,5
1031509,170,422,2006-08-11,5
1031511,2741,422,2006-11-05,5
1031512,576,422,2006-11-18,5
1031513,193,422,2007-01-18,5
1031514,76,422,2007-06-08,5
1031515,1822,422,2007-06-09,5
1031516,2801,422,2007-06-19,4
1031517,403,422,2007-10-06,5
1031520,198,422,2008-07-02,5
1031521,13,422,2011-02-12,5
1031522,565,422,2011-12-13,5
1031523,2804,422,2012-02-15,5
1033092,3453,441,2006-07-29,5
1033093,1198,441,2007-01-18,5
1033094,482,441,2007-01-18,5
1033095,15,441,2007-02-10,5
1033327,1147,441,2007-07-26,5
1033330,703,441,2008-04-12,5
1033332,141,441,2008-05-05,5
1033333,191,441,2008-05-11,5
1033334,1161,441,2008-07-21,5
1033336,667,441,2008-08-06,4
1033337,151,441,2008-08-17,5
1033339,248,441,2008-09-13,5
1033341,3405,441,2009-01-13,5
1033347,436,441,2009-07-19,4
1033348,578,441,2009-08-12,5
1033349,963,441,2009-10-05,5
1033352,3568,441,2010-06-02,4
1033354,1092,441,2010-11-29,5
1033356,2197,441,2011-09-21,5
1033357,493,441,2011-10-18,5
1033359,93,441,2012-07-23,5
1033361,656,441,2013-03-09,5
1033363,1018,441,2013-05-22,2
1033365,1372,441,2013-08-06,5
1033367,2451,441,2013-10-04,5
1037901,2542,442,2008-03-23,5
1037902,3691,442,2008-06-24,5
1037903,1960,442,2008-07-25,5
1037906,65,442,2008-11-29,5
1038110,1968,442,2008-12-05,5
1038113,449,442,2009-02-13,5
1038114,3599,442,2009-03-12,5
1038115,1591,442,2009-03-17,4
1038117,213,442,2009-05-21,5
1038118,2049,442,2009-05-28,5
1038119,1717,442,2009-07-18,5
1038120,1906,442,2009-08-01,5
1038124,2387,442,2009-11-01,4
1038130,910,442,2010-05-01,5
1038133,1912,442,2010-06-26,5
1038134,2156,442,2010-07-23,5
1038136,3832,442,2010-11-09,5
1038142,541,442,2013-06-25,4
1038150,3833,442,2015-05-21,5
1038152,649,442,2016-12-17,3
1038835,3487,443,2006-03-19,5
1038836,907,443,2006-09-28,5
1038837,2493,443,2007-01-02,5
1038839,2438,443,2007-02-19,5
1038840,1053,443,2007-02-20,3
1038841,3274,443,2007-05-03,5
1038915,2256,443,2007-09-03,5
1038916,3834,443,2007-12-20,5
1038917,1015,443,2007-12-26,5
1038918,2667,443,2008-01-28,5
1038920,681,443,2008-03-05,5
1038928,2579,443,2009-12-22,5
1038932,1717,443,2010-02-11,0
1038933,826,443,2010-12-29,5
1038936,127,443,2011-09-04,5
1038937,1743,443,2011-11-29,5
1038941,904,443,2013-11-28,5
1038942,649,443,2015-09-13,4
1039744,972,444,2004-01-17,4
1039745,3660,444,2004-01-27,5
1039749,2322,444,2005-03-24,4
1039750,3471,444,2005-03-24,5
1039751,2694,444,2005-08-26,5
1039752,1857,444,2005-09-03,5
1039753,3324,444,2006-02-11,5
1039871,291,444,2006-08-07,3
1039872,772,444,2006-11-06,5
1039875,656,444,2007-05-14,5
1039878,922,444,2007-09-26,5
1039883,1657,444,2008-01-05,3
1039886,1863,444,2008-02-04,4
1039887,973,444,2008-04-14,5
1039888,3670,444,2008-05-11,5
1039895,2038,444,2009-02-11,5
1039896,706,444,2009-02-18,5
1039899,16,444,2009-05-17,4
1039901,564,444,2009-10-03,5
1039902,3316,444,2009-10-16,5
1039906,3018,444,2010-01-17,4
1039907,1138,444,2010-08-12,5
1039908,1673,444,2010-10-02,4
1039916,2930,444,2013-02-08,5
1040394,199,445,2009-09-09,3
1042322,179,446,2007-04-28,5
1042323,314,446,2007-06-13,5
1042324,169,446,2007-07-25,5
1042325,1981,446,2007-08-02,5
1042327,220,446,2008-01-26,5
1042328,703,446,2008-03-02,5
1042329,2673,446,2008-05-26,5
1042466,520,447,2007-06-27,4
1042568,1846,447,2007-03-10,4
1042569,15,447,2007-03-22,5
1042571,576,447,2007-05-26,4
1042572,1392,446,2008-06-08,5
1042573,2099,446,2008-07-01,5
1042574,537,446,2008-08-05,5
1042575,1229,446,2008-09-08,5
1042576,195,446,2008-09-26,5
1042577,1318,446,2008-10-14,5
1042578,2677,446,2008-11-22,5
1042579,481,446,2009-01-17,5
1042580,1797,446,2009-01-19,5
1042581,875,446,2009-02-06,5
1042582,480,446,2009-02-23,5
1042583,3348,446,2009-06-11,5
1042584,448,446,2009-06-13,5
1042585,459,446,2009-06-30,5
1042586,2015,446,2009-08-12,5
1042587,694,446,2009-12-17,5
1042590,1252,446,2010-01-04,5
1042591,760,446,2010-02-24,5
1042592,485,446,2010-03-19,5
1042593,1741,446,2010-03-27,5
1042594,1718,446,2010-05-21,5
1042595,3464,446,2010-08-28,5
1042596,867,446,2011-03-21,5
1042597,862,446,2011-03-23,5
1042598,472,446,2011-05-24,5
1042599,444,446,2012-06-18,5
1042600,127,446,2012-09-13,5
1042602,253,446,2013-07-11,5
1042603,578,446,2014-04-14,5
1042604,152,446,2014-07-20,5
1042605,21,446,2014-08-18,5
1042606,9,446,2014-08-22,5
1042697,2868,447,2007-09-27,5
1042698,1960,447,2007-10-09,0
1042699,2078,447,2007-12-22,4
1042704,189,447,2008-12-08,5
1042714,1571,447,2012-07-23,5
1042950,2196,448,2007-10-14,5
1042951,922,448,2007-10-27,5
1042952,139,448,2007-11-05,5
1042953,703,448,2007-12-14,5
1042954,2561,448,2007-12-31,5
1042955,3813,448,2008-02-16,5
1042956,1864,448,2010-03-11,5
1042983,3835,449,2003-06-04,5
1042984,1144,449,2003-07-05,5
1042985,1400,449,2003-09-25,5
1042988,1255,449,2004-01-18,4
1042990,1923,449,2004-03-25,4
1042991,2322,449,2004-04-22,5
1042992,211,449,2004-05-02,4
1042996,3324,449,2005-12-29,5
1042997,3836,449,2006-01-02,5
1042999,1887,449,2006-12-04,5
1043000,2698,449,2007-02-19,4
1043001,2872,449,2008-01-03,4
1043052,167,448,2008-07-22,5
1043053,151,448,2008-08-17,5
1043054,119,448,2008-09-21,5
1043055,1973,448,2008-10-06,5
1043056,1496,448,2008-11-21,5
1043057,481,448,2008-12-17,5
1043058,145,448,2009-02-03,5
1043059,936,448,2009-02-10,5
1043060,2159,448,2009-04-15,5
1043061,760,448,2009-05-22,5
1043063,1529,448,2009-07-20,5
1043064,1119,448,2009-08-24,5
1043065,123,448,2009-11-01,5
1043066,3365,448,2009-12-09,5
1043068,1190,448,2010-11-20,0
1043069,858,448,2010-12-13,5
1043070,2946,448,2011-07-25,0
1043073,1373,448,2018-05-21,5
1043075,1199,448,2018-07-28,5
1043108,3,449,2007-04-30,5
1043109,776,449,2007-05-17,5
1043110,3057,449,2007-06-25,5
1043112,2947,449,2007-08-16,4
1043115,1004,449,2007-10-09,4
1043117,2036,449,2007-12-22,5
1043118,1282,449,2007-12-27,5
1043121,2708,449,2008-01-01,5
1043122,2513,449,2008-01-01,5
1043123,2066,449,2008-01-08,4
1043124,6,449,2008-01-16,5
1043125,202,449,2008-01-26,5
1043127,3708,449,2008-02-15,4
1043128,3145,449,2008-03-07,5
1043130,3558,449,2008-04-20,0
1043131,1977,449,2008-04-23,5
1043133,1254,449,2008-06-09,4
1043134,1075,449,2008-07-24,4
1043137,58,449,2008-09-08,4
1043141,32,449,2008-10-31,4
1043142,3570,449,2008-11-29,5
1043145,3166,449,2008-12-23,5
1043150,3837,449,2009-02-09,5
1043151,91,449,2009-02-14,4
1043154,1292,449,2009-02-22,5
1043158,694,449,2009-03-17,4
1043159,1009,449,2009-03-20,5
1043160,1338,449,2009-04-08,5
1043161,2445,449,2009-05-15,5
1043168,702,449,2009-08-29,4
1043169,762,449,2009-09-15,5
1043172,2776,449,2009-10-16,4
1043173,271,449,2009-10-20,4
1043175,757,449,2009-11-13,5
1043176,1922,449,2009-11-23,5
1043183,891,449,2010-02-15,5
1043185,45,449,2010-03-29,5
1043186,1806,449,2010-03-30,4
1043188,3267,449,2010-04-20,5
1043192,3243,449,2010-09-11,0
1043194,530,449,2010-09-26,5
1043195,3317,449,2010-10-04,0
1043199,1261,449,2010-11-04,4
1043201,3838,449,2010-11-19,5
1043206,195,449,2011-01-19,5
1043208,2949,449,2011-01-24,4
1043210,3471,449,2011-02-13,5
1043214,152,449,2011-03-28,5
1043216,987,449,2011-05-19,5
1043218,928,449,2011-09-15,1
1043220,1340,449,2011-10-26,5
1043225,2346,449,2012-01-02,4
1043231,127,449,2012-02-03,5
1043234,1664,449,2012-04-13,4
1043237,708,449,2012-06-19,5
1043238,448,449,2012-06-28,5
1043239,537,449,2012-07-05,4
1043240,656,449,2012-07-14,5
1043242,2161,449,2012-08-15,4
1043244,3839,449,2012-08-24,5
1043245,253,449,2012-09-02,5
1043251,3806,449,2012-12-25,5
1043264,2265,449,2013-12-18,5
1043266,546,449,2014-01-05,5
1043267,1950,449,2014-02-05,5
1043271,126,449,2014-09-21,5
1043275,3278,449,2014-12-10,4
1043277,3840,449,2015-03-08,5
1043284,77,449,2017-01-19,5
1044474,1316,450,2004-07-06,5
1044476,907,450,2004-08-02,5
1044478,317,450,2004-11-20,5
1044480,1095,450,2005-07-14,5
1044482,2371,450,2005-10-17,4
1044483,93,450,2006-09-21,4
1044484,693,450,2006-09-24,4
1044486,295,450,2007-02-05,5
1044490,922,450,2007-06-04,5
1044514,668,450,2007-06-28,5
1044551,3841,450,2007-08-14,5
1044552,612,450,2007-09-23,4
1044554,83,450,2008-02-04,4
1044555,2003,450,2008-03-20,1
1044561,282,450,2008-08-06,2
1044562,95,450,2009-02-02,5
1044564,2738,450,2009-07-11,5
1044566,1859,450,2009-07-25,5
1044569,127,450,2009-10-05,5
1044570,2763,450,2009-12-20,5
1044572,3779,450,2010-01-03,5
1044573,2966,450,2010-05-27,5
1044575,1931,450,2010-06-09,5
1044576,852,450,2010-06-19,5
1044577,2524,450,2010-06-26,5
1044581,955,450,2010-10-02,4
1044586,2389,450,2014-05-19,5
1044591,549,450,2017-04-27,4
1045058,84,451,2014-03-01,5
1045387,2084,452,2008-10-24,5
1046175,3328,453,2010-06-08,5
1046975,135,454,2010-02-26,4
1047933,49,455,2007-07-17,5
1048273,153,455,2007-05-16,5
1048333,240,455,2008-03-31,5
1048336,2024,455,2008-10-01,4
1048337,3061,455,2009-09-06,4
1048344,3426,455,2013-08-26,4
1048437,873,456,2005-11-02,5
1048567,1153,456,2005-09-02,5
1048568,167,456,2005-09-05,5
1048569,3261,456,2005-09-05,4
1048570,907,456,2005-09-08,5
1048623,1834,456,2005-11-03,5
1048624,3138,456,2005-11-05,4
1048625,3842,456,2006-01-10,5
1048627,1490,456,2006-06-09,1
1048630,1874,456,2006-07-07,4
1048631,459,456,2006-07-11,5
1048633,1212,456,2006-09-23,3
1048635,736,456,2006-11-29,5
1048636,740,456,2007-01-17,4
1048637,448,456,2007-07-14,5
1048639,2741,456,2007-08-05,5
1048640,766,456,2007-08-10,5
1048643,302,456,2007-08-27,5
1048644,1259,456,2008-01-19,4
1048645,3843,456,2008-02-17,4
1048646,3553,456,2008-03-03,2
1048649,60,456,2008-10-09,4
1048650,1757,456,2009-04-27,4
1048653,3844,456,2012-07-10,3
1049920,215,445,2003-03-17,5
1049922,848,445,2003-08-15,5
1049923,376,445,2003-09-21,5
1049924,276,445,2003-10-18,5
1049928,3845,445,2003-11-30,5
1049932,283,445,2003-12-26,4
1049933,3160,445,2003-12-29,5
1049934,2725,445,2004-01-01,4
1050024,3221,445,2004-01-01,5
1050025,428,445,2004-01-04,4
1050027,856,445,2004-01-18,5
1050028,3140,445,2004-01-18,4
1050030,1915,445,2004-02-01,4
1050033,716,445,2004-02-11,3
1050034,1481,445,2004-02-14,4
1050037,831,445,2004-03-28,5
1050039,3484,445,2004-04-04,5
1050040,2454,445,2004-05-08,5
1050041,3552,445,2004-05-11,4
1050046,907,445,2004-09-27,5
1050047,1425,445,2004-10-10,5
1050048,248,445,2004-10-11,5
1050049,3629,445,2005-02-07,5
1050050,1423,445,2005-02-07,4
1050051,214,445,2005-07-30,5
1050052,904,445,2005-08-15,4
1050053,842,445,2005-08-31,5
1050054,1158,445,2005-10-14,4
1050058,447,445,2005-12-04,5
1050059,1151,445,2005-12-21,4
1050061,3846,445,2006-01-06,0
1050062,313,445,2006-01-14,5
1050063,762,445,2006-01-14,5
1050064,245,445,2006-02-05,5
1050065,292,445,2006-02-06,5
1050066,345,445,2006-02-06,4
1050069,265,445,2006-02-09,5
1050071,737,445,2006-03-07,5
1050072,896,445,2006-03-21,5
1050074,356,445,2006-05-01,5
1050075,3847,445,2006-07-02,4
1050076,2371,445,2006-07-14,5
1050078,33,445,2006-09-05,5
1050080,3848,445,2006-10-08,4
1050081,1717,445,2006-10-11,5
1050082,147,445,2006-10-11,5
1050083,2944,445,2006-10-30,5
1050084,1822,445,2006-10-31,5
1050086,1541,445,2006-11-27,3
1050089,31,445,2006-12-19,5
1050091,32,445,2007-01-01,3
1050093,2004,445,2007-01-12,5
1050097,3274,445,2007-02-05,3
1050098,295,445,2007-02-05,5
1050099,374,445,2007-02-12,5
1050100,846,445,2007-02-16,5
1050103,2841,445,2007-03-09,2
1050104,2256,445,2007-03-12,5
1050105,1631,445,2007-03-26,4
1050107,1005,445,2007-04-05,5
1050109,932,445,2007-08-03,4
1050110,357,445,2007-08-07,5
1050113,829,445,2007-08-15,5
1050114,1842,445,2007-08-16,5
1050115,1295,445,2007-08-21,4
1050117,240,445,2007-09-12,4
1050123,610,445,2007-10-11,5
1050124,3849,445,2007-10-12,5
1050125,1016,445,2007-10-25,5
1050126,2498,445,2007-10-26,5
1050127,1993,445,2007-10-27,5
1050130,850,445,2007-11-20,5
1050133,2348,445,2007-11-24,5
1050138,127,445,2007-12-31,5
1050142,2066,445,2008-01-03,5
1050143,2549,445,2008-01-05,3
1050147,2052,445,2008-01-11,5
1050148,3850,445,2008-01-13,5
1050150,742,445,2008-01-15,3
1050152,2496,445,2008-01-21,4
1050156,1047,445,2008-02-03,5
1050157,1259,445,2008-02-04,4
1050159,2378,445,2008-02-04,5
1050160,1092,445,2008-02-05,3
1050161,677,445,2008-02-08,4
1050166,1147,445,2008-03-02,5
1050167,1467,445,2008-03-07,4
1050168,400,445,2008-03-16,5
1050170,2086,445,2008-03-31,5
1050173,1506,445,2008-04-21,5
1050175,1110,445,2008-04-30,5
1050178,3323,445,2008-07-11,5
1050179,3436,445,2008-07-12,4
1050182,3670,445,2008-07-27,5
1050183,1732,445,2008-08-10,5
1050189,1561,445,2008-12-06,5
1050190,702,445,2008-12-06,5
1050194,691,445,2008-12-21,5
1050197,695,445,2009-01-02,5
1050198,439,445,2009-01-04,5
1050206,63,445,2009-02-13,5
1050209,1661,445,2009-04-03,4
1050212,3582,445,2009-04-21,4
1050213,1740,445,2009-06-07,5
1050214,3103,445,2009-06-14,5
1050215,2684,445,2009-06-16,5
1050216,963,445,2009-07-13,5
1050218,2259,445,2009-08-17,5
1050220,1736,445,2009-08-26,4
1050222,2992,445,2009-09-14,4
1050223,1899,445,2009-10-03,5
1050227,299,445,2009-12-13,4
1050229,193,445,2009-12-15,5
1050232,1764,445,2009-12-25,5
1050235,2302,445,2010-01-01,5
1050238,3359,445,2010-01-03,5
1050240,826,445,2010-01-13,2
1050243,961,445,2010-03-17,4
1050244,3658,445,2010-03-31,5
1050250,892,445,2010-09-20,5
1050254,2409,445,2010-11-08,4
1050256,3851,445,2010-11-23,2
1050257,960,445,2010-12-24,4
1050258,3384,445,2010-12-25,3
1050259,809,445,2010-12-27,4
1050261,3623,445,2011-01-03,4
1050268,1400,445,2011-04-25,5
1050276,2016,445,2011-11-01,5
1050278,3336,445,2011-11-28,5
1050279,1206,445,2012-01-02,5
1050283,3852,445,2012-01-16,5
1050286,3853,445,2012-02-06,5
1050293,1253,445,2012-12-03,5
1050296,1474,445,2013-01-23,5
1050297,99,445,2013-02-02,5
1050298,2212,445,2013-05-19,4
1050299,2473,445,2013-05-26,0
1050307,2550,445,2014-01-04,3
1050308,3300,445,2014-02-22,1
1050309,2091,445,2014-09-21,4
1050313,637,445,2016-03-02,5
1052182,3854,457,2005-01-31,4
1052183,1405,457,2005-02-05,5
1052184,186,457,2005-03-27,5
1052185,2234,457,2005-03-29,5
1052186,1117,457,2005-07-22,5
1052187,1782,457,2005-10-25,5
1052189,3172,457,2005-12-26,5
1052190,3719,457,2006-02-20,5
1052284,297,457,2006-04-16,5
1052285,3150,457,2006-10-02,5
1052286,351,457,2006-10-02,4
1052287,1108,457,2006-10-09,5
1052288,1942,457,2007-02-03,5
1052289,2190,457,2007-05-31,5
1052292,197,457,2008-02-04,5
1052296,1207,457,2009-03-12,5
1052297,490,457,2009-03-13,5
1052299,3655,457,2009-06-08,5
1052302,101,457,2010-07-04,5
1052303,1533,457,2011-06-30,5
1052304,2753,457,2011-08-29,5
1052306,1480,457,2012-08-28,4
1052307,578,457,2013-04-10,5
1052310,1221,457,2014-04-17,5
1052517,1557,458,2004-07-20,4
1052521,3855,458,2004-11-02,5
1052523,574,458,2005-04-08,5
1052525,1220,458,2005-04-10,5
1052526,285,458,2005-04-10,5
1052646,1866,458,2005-04-24,0
1052647,643,458,2005-06-23,5
1052648,2427,458,2005-08-07,5
1052650,143,458,2006-02-02,5
1052654,2699,458,2007-06-23,5
1052655,2197,458,2008-01-04,5
1052656,645,458,2008-03-03,5
1052657,2893,458,2008-06-05,2
1052658,2429,458,2009-08-29,5
1052660,1883,458,2010-06-15,5
1052661,2198,458,2010-06-16,5
1052663,858,458,2010-08-31,5
1052664,123,458,2010-09-16,5
1052665,2787,458,2011-02-17,1
1052666,2684,458,2011-05-06,5
1052927,1999,459,2007-06-21,5
1052928,3856,459,2007-09-21,5
1053071,3857,459,2004-11-12,5
1053072,441,459,2006-02-08,5
1053074,1718,459,2007-01-11,5
1053078,3175,459,2007-05-17,5
1053110,2593,459,2008-01-26,5
1053111,1255,459,2008-03-24,5
1053114,3253,459,2008-07-17,5
1053120,213,459,2009-10-15,5
1053121,677,459,2009-12-15,5
1053126,2203,459,2010-05-14,5
1053130,2686,459,2013-05-27,0
1053131,658,459,2016-05-06,5
1053499,643,460,2006-12-28,4
1053501,3858,460,2007-01-27,3
1053504,1122,460,2007-10-28,4
1053508,3216,460,2008-08-31,2
1053509,1229,460,2008-12-04,4
1053567,2801,460,2008-12-22,5
1053568,220,460,2008-12-29,5
1053569,671,460,2009-03-09,5
1053570,167,460,2009-10-03,5
1053571,1253,460,2009-11-09,4
1053574,384,460,2009-12-13,0
1053576,2337,460,2009-12-20,5
1053578,1554,460,2010-10-03,5
1053580,1198,460,2011-01-16,5
1053581,915,460,2011-06-22,5
1053585,331,460,2012-05-17,4
1053591,808,460,2015-08-31,4
1055698,141,461,2003-05-24,5
1055700,3585,461,2003-06-10,5
1055701,2204,461,2003-06-15,5
1055702,131,461,2003-06-30,5
1055706,1769,461,2004-08-01,5
1055708,2223,461,2005-01-17,5
1055709,979,461,2005-04-26,5
1055711,1337,461,2005-06-02,5
1055791,349,461,2005-09-01,5
1055793,588,461,2006-01-28,4
1055795,3859,461,2006-09-01,5
1055796,493,461,2006-10-26,5
1055797,3130,461,2007-06-24,5
1055798,3039,461,2008-06-10,5
1055803,721,461,2009-11-27,5
1055805,943,461,2010-05-16,5
1055806,102,461,2011-02-03,0
1056682,3223,462,2005-03-18,5
1056763,1996,462,2005-03-21,5
1056764,816,462,2005-05-18,5
1056765,655,462,2006-02-22,5
1056767,134,462,2006-12-10,4
1056768,3860,462,2006-12-11,5
1056771,3079,462,2007-03-05,5
1056772,139,462,2007-11-02,5
1056774,2502,462,2008-01-24,5
1056778,3861,462,2008-10-12,5
1056780,191,462,2009-02-02,4
1056781,745,462,2009-05-19,5
1056782,1024,462,2009-07-04,5
1056785,2104,462,2009-12-14,5
1056788,804,462,2010-03-08,5
1056790,248,462,2010-08-01,5
1056795,2841,462,2011-12-26,5
1056796,109,462,2012-07-30,5
1056797,2539,462,2013-01-04,5
1056799,77,462,2013-08-19,3
1056809,3465,462,2017-04-18,5
1056811,1606,462,2017-05-20,3
1058832,2346,463,2004-02-18,5
1058833,3862,463,2004-12-20,5
1059085,1992,463,2006-05-09,5
1059086,1781,463,2006-10-27,5
1059087,3863,463,2006-12-18,5
1059088,15,463,2007-02-10,5
1059090,3130,463,2007-02-17,5
1059091,1133,463,2007-02-20,5
1059093,3710,463,2007-05-29,5
1059095,1018,463,2007-09-21,5
1059102,3864,463,2008-05-16,5
1059103,2083,463,2008-05-19,5
1059104,667,463,2008-10-10,5
1059107,354,463,2009-01-05,5
1059108,191,463,2009-02-25,5
1059109,564,463,2009-07-15,4
1059110,3485,463,2009-07-17,4
1059113,93,463,2010-01-17,5
1059114,213,463,2014-06-19,5
1059115,3359,463,2010-01-17,5
1059116,448,463,2010-01-29,5
1059118,127,463,2010-08-19,5
1059120,2335,463,2011-03-07,0
1059121,656,463,2011-10-27,5
1059122,788,463,2011-12-18,5
1059124,1570,463,2012-12-26,5
1059127,3158,463,2013-10-30,5
1060738,515,464,2006-11-12,5
1060941,6,465,2004-02-10,5
1060942,2454,465,2004-07-04,5
1060943,2663,465,2004-10-04,5
1060971,3129,464,2007-03-20,5
1060972,2728,465,2005-03-10,5
1060973,503,465,2005-03-17,4
1060974,2277,465,2005-09-19,5
1060975,861,465,2005-10-15,5
1060976,873,465,2005-10-17,5
1060977,1337,465,2005-11-12,5
1060978,907,465,2006-01-22,5
1060983,3414,465,2007-04-14,5
1060984,504,465,2007-06-22,5
